time,NozGapOpen,NozGapClose,FanSpeed,EngineFuelRateTMSCS,TotalFuelConsumption
07:31:38.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:38.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:38.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:39.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:39.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:39.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:39.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:39.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:39.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:39.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:39.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:39.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:39.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:40.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:40.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:40.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:40.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:40.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:40.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:40.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:40.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:40.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:40.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:41.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:41.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:41.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:41.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:41.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:41.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:41.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:41.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:41.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:41.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:42.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:42.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:42.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:42.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:42.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:42.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:42.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:42.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:42.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:42.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:43.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:43.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:43.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:43.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:43.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:43.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:43.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:43.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:43.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:43.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:44.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:44.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:44.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:44.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:44.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:44.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:44.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:44.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:44.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:44.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:45.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:45.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:45.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:45.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:45.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:45.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:45.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:45.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:45.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:45.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:46.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:46.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:46.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:46.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:46.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:46.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:46.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:46.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:46.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:46.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:47.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:47.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:47.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:47.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:47.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:47.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:47.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:47.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:47.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:47.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:48.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:48.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:48.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:48.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:48.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:48.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:48.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:48.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:48.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:48.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:49.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:49.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:49.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:49.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:49.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:49.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:49.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:49.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:49.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:49.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:50.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:50.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:50.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:50.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:50.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:50.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:50.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:50.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:50.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:50.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:51.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:51.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:51.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:51.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:51.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:51.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:51.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:51.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:51.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:51.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:52.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:52.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:52.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:52.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:52.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:52.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:52.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:52.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:52.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:52.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:53.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:53.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:53.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:53.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:53.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:53.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:53.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:53.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:53.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:53.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:54.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:54.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:54.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:54.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:54.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:54.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:54.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:54.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:54.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:54.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:55.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:55.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:55.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:55.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:55.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:55.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:55.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:55.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:55.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:55.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:56.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:56.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:56.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:56.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:56.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:56.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:56.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:56.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:56.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:56.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:57.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:57.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:57.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:57.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:57.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:57.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:57.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:57.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:57.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:57.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:58.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:58.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:58.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:58.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:58.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:58.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:58.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:58.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:58.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:58.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:59.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:59.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:59.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:59.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:59.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:59.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:59.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:59.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:59.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:31:59.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:00.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:00.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:00.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:00.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:00.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:00.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:00.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:00.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:00.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:00.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:01.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:01.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:01.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:01.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:01.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:01.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:01.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:01.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:01.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:01.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:02.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:02.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:02.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:02.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:02.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:02.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:02.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:02.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:02.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:02.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:03.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:03.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:03.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:03.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:03.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:03.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:03.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:03.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:03.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:03.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:04.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:04.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:04.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:04.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:04.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:04.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:04.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:04.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:04.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:04.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:05.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:05.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:05.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:05.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:05.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:05.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:05.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:05.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:05.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:05.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:06.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:06.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:06.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:06.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:06.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:06.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:06.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:06.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:06.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:06.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:07.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:07.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:07.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:07.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:07.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:07.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:07.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:07.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:07.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:07.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:08.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:08.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:08.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:08.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:08.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:08.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:08.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:08.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:08.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:08.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:09.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:09.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:09.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:09.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:09.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:09.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:09.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:09.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:09.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:09.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:10.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:10.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:10.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:10.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:10.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:10.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:10.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:10.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:10.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:10.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:11.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:11.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:11.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:11.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:11.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:11.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:11.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:11.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:11.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:11.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:12.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:12.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:12.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:12.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:12.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:12.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:12.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:12.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:12.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:12.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:13.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:13.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:13.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:13.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:13.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:13.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:13.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:13.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:13.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:13.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:14.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:14.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:14.200,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:14.300,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:14.400,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:14.500,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:14.600,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:14.700,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:14.800,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:14.900,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:15.000,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:15.100,0.0,0.0,0.0,0.0,2601.4500000000003
07:32:15.200,0.0,0.0,0.0,0.0,2601.4500000000003
